name,image_id,cc,category
Reed Bunting,204656251,Lukasz Pulawski,lbb
Reed Bunting,204656241,Lukasz Pulawski,lbb
Red-crested Pochard,167581231,Andrew Steele,ducks
Mandarin Duck,146575841,Steven McGrath,ducks
Black Guillemot,136314121,Andrew Steele,puffin_and_co
Eurasian Jackdaw,107190031,Sean Sime,black_white
Red Kite,104479691,James Kennerley,big_raptors
Eurasian Blue Tit,93138831,Sanford Sorkin,tit
Common Murre,82713821,Khemthong Tonsakulrungruang,puffin_and_co
Bearded Reedling,72398751,Paul Chapman,tit
Red Kite,47976071,Nigel Voaden,big_raptors
Common Merganser,46776941,Nigel Voaden,funky_ducks
Lesser Yellowlegs,716675,Simon Buckell,hard_waders
Crested Tit,712617,Alan Gallagher,tit
Northern Gannet,108161161,Mercedes Alpizar,seabirds
Mallard x Common Eider,122302281,Bruce Kerr,funky_ducks
White Wagtail,147605751,Dominic Garcia-Hall,wagfantail
Eurasian Woodcock,507852611,Oscar Wainwright,colourful_waders
Song Thrush,538907201,Elizabeth Seddon,ground_mbb
Sandwich Tern,570667161,Thomas Gibson,seabirds
Tufted Duck,139222741,Sean Fitzgerald,ducks
Herring Gull,105698801,Bruce Kerr,seabirds
Arctic Loon,612929917,Thomas Gibson,puffin_and_co
Olive-backed Pipit,331999581,Ben Lucking,mbb
Long-tailed Tit,185313751,Peter Kennerley,tit
Common Redshank,312540971,Ben Lucking,hard_waders
Brant,312539791,Ben Lucking,geese
Graylag Goose,232857831,Bethan Clyne,geese
Red Kite,85250421,Isaac  Denzer,big_raptors
Common Redstart,169230371,Dominic Garcia-Hall,robins
Common Greenshank,110780821,Simon Mitchell,hard_waders
American Pipit,41831371,Paul Chapman,mbb
Bearded Vulture,249175391,James Kennerley,big_raptors
Common Ringed Plover,609260468,Thomas Gibson,plovers
Eurasian Jackdaw,536821341,Stanley Davis,black_white
Yellowhammer,404049961,Jon Lowes,little_colourful_birds
Dovekie,392017091,Daniel Field,pigeons_doves
Brant,312539591,Ben Lucking,geese
Long-tailed Duck,306721191,Ben Lucking,ducks
Eurasian Skylark,206124881,Sam Shaw,mbb
Little Grebe,144916261,Pierre Montieth,water_birds
Green Heron,106107881,James Kennerley,herons
Black Guillemot,102081761,Ric Else,puffin_and_co
Common Eider,89471571,Bruce Kerr,funky_ducks
Black-tailed Godwit,66512521,Paul Lewis,hard_waders
Northern Gannet,33948521,Chris Fagyal,seabirds
European Goldfinch,205254081,Kevin Agar,finches
Great Skua,220026431,Vincent Gaillard,seabirds
Bearded Reedling,507443501,Rudraksha Chodankar,tit
Eurasian Coot,105985771,Jerome Foster,water_birds
Bohemian Waxwing,82852411,Stu  Buck,little_colourful_birds
Willow Ptarmigan,610652473,Aseem Kothiala,quails
Goldcrest,315176881,Saad Towheed,little_colourful_birds
Eurasian Nightjar,254257071,Ashley Banwell,owl
Razorbill,206113491,gab zeke,puffin_and_co
